"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000248161",14.8775135955952,0.914956697197989,0.476626034065539,1.91965321196067,0.0549017178732892,0.19843250952597
"ENSG00000038274",1445.04258845837,-0.398150969712105,0.207421664984053,-1.91952450937425,0.054917987535558,0.198459447652177
"ENSG00000030304",4.45489739622635,-1.84043652558616,0.958957453451783,-1.91920561122027,0.0549583176854967,0.19856762804185
"ENSG00000133958",10.7860736093078,1.52682860745412,0.795576138100316,1.91914831822368,0.054965565985285,0.19856762804185
"ENSG00000174482",22.9463373542591,1.55387240843932,0.809985629169201,1.91839503378983,0.0550609402928188,0.198880257700795
"ENSG00000089091",86.7351795396171,-0.564931718191735,0.294493276609307,-1.9183178804493,0.0550707165604339,0.19888365630922
"ENSG00000162433",1494.35322812311,-0.58599012276878,0.305554363574189,-1.91779333770339,0.0551372208826458,0.199059958631653
"ENSG00000167114",2632.36934845532,-0.555684147816903,0.28975016844646,-1.91780439954976,0.0551358177121446,0.199059958631653
"ENSG00000101180",6.8276480165251,1.45727960281863,0.760275097776163,1.91677934353135,0.0552659702650505,0.199492782339045
"ENSG00000182261",453.849901551159,-0.948706596062569,0.494983281087395,-1.91664371769976,0.055283210001181,0.199523017015646
"ENSG00000111196",231.86110653146,0.498749820940018,0.260258304516636,1.91636467418905,0.0553186940125665,0.199619076983468
"ENSG00000023445",179.954607302766,0.558427189648056,0.291482715186311,1.91581579474144,0.0553885465645029,0.199839106133509
"ENSG00000010438",1060.15665059779,-0.780160362263076,0.407249304377652,-1.91568249196962,0.0554055222877654,0.199868318381026
"ENSG00000003989",613.392861261133,0.553489718033024,0.288977551954903,1.91533810944388,0.0554493984792381,0.199994545708644
"ENSG00000143036",257.439796102724,-0.751562287754687,0.392505015335842,-1.91478390947851,0.0555200673316902,0.200217352713289
"ENSG00000104613",1929.25098158773,0.36019849157093,0.18814749816681,1.91444741535485,0.0555630120118007,0.200340125001703
"ENSG00000196189",2127.84765384241,-0.552045439037428,0.288423994014399,-1.91400663777601,0.0556193076189396,0.200510988869688
"ENSG00000204611",205.823873003151,0.695268822407835,0.363278841237929,1.9138709538893,0.0556366465723064,0.200541379398337
"ENSG00000009694",77.9103022693209,1.20926960287475,0.631938519243733,1.91358742353913,0.0556728932644206,0.200639901918365
"ENSG00000280187",24.9609449547904,-0.873491761302441,0.456544509683745,-1.91326747507602,0.0557138192942538,0.200755254092149
"ENSG00000231064",28.5082867115037,0.697092601104147,0.364376235508833,1.91311214390997,0.0557336974299579,0.20079473898021
"ENSG00000124205",91.9338025378587,-0.990332556646577,0.51773831481049,-1.91280523059043,0.0557729913008272,0.20090415013308
"ENSG00000259673",105.338103834281,0.672478615486025,0.351591926152328,1.91266796949903,0.0557905721973491,0.200935324825972
"ENSG00000160058",2846.28646935583,-0.345025264744179,0.18040597682873,-1.91249353712783,0.0558129207864293,0.200983658119105
"ENSG00000072195",559.917310868783,-0.766125938357093,0.40065882203292,-1.91216540414564,0.0558549819829102,0.201102950165596
"ENSG00000228223",388.725649305896,0.517525745746889,0.270681591410596,1.9119355071393,0.0558844666860393,0.201144762568395
"ENSG00000256694",8.62912721046123,1.40741077439401,0.736110895972348,1.91195481834966,0.0558819894900533,0.201144762568395
"ENSG00000176340",2982.97456508733,-0.623320906536145,0.326090005791209,-1.9114995721005,0.0559404117344953,0.201313935754355
"ENSG00000139146",580.499170877636,-0.716002270107163,0.374608124007551,-1.911336738903,0.0559613206430816,0.201343559168507
"ENSG00000197170",936.112772473105,-0.322547151194905,0.168758331876392,-1.91129615710563,0.0559665326395977,0.201343559168507
"ENSG00000170577",38.1740686340259,1.06854612254868,0.559114998442225,1.91113836245818,0.0559868023450894,0.201363075512012
"ENSG00000152433",77.8886244668292,0.827223304692812,0.43284860140401,1.91111465304402,0.0559898484953212,0.201363075512012
"ENSG00000186918",2983.9380796355,-0.526109676954341,0.275331404009222,-1.91082335430476,0.0560272853907224,0.201465526221272
"ENSG00000198265",576.238502736198,0.515810051974015,0.270014967437896,1.91030170241453,0.0560943787169203,0.201674567148679
"ENSG00000075702",461.90865619525,-0.763151066603464,0.399540640062899,-1.91007119196516,0.056124047597857,0.201749011725928
"ENSG00000229320",78.1112796718868,0.570450339282483,0.298680192451114,1.90990348104805,0.0561456417944735,0.201794411111863
"ENSG00000105255",5.10108399140353,1.74144837470581,0.911937293934298,1.9096141656767,0.0561829098529374,0.201896120815712
"ENSG00000163596",76.4202128659041,0.630261328726046,0.330071049019187,1.90947170495225,0.0562012684484018,0.201929856787474
"ENSG00000256393",7.63500442897198,1.47760518616838,0.774046820474223,1.90893515364241,0.0562704574564987,0.202146185340853
"ENSG00000160688",1352.46613868663,-0.359112534926816,0.188141581234489,-1.90873560523145,0.0562962075759801,0.202206419743946
"ENSG00000181449",28.3600630853054,1.05468832912927,0.552606455314787,1.90857041025422,0.056317532082557,0.202218479371249
"ENSG00000234715",7.47234110180958,-1.48971006271343,0.780514321184567,-1.90862617415211,0.0563103329424012,0.202218479371249
"ENSG00000261488",126.244042436525,-1.13194212562326,0.593122881427769,-1.90844454170854,0.0563337845758474,0.202244575885538
"ENSG00000071909",38.5523784947284,1.14985774448812,0.602556732978954,1.90829789388195,0.056352725071787,0.202263757155237
"ENSG00000164023",324.381631830178,0.797844643613659,0.41811307930928,1.90820302711336,0.0563649805398471,0.202263757155237
"ENSG00000278071",12.8112684959955,1.33069815041661,0.697359812862337,1.90819448708223,0.0563660839020346,0.202263757155237
"ENSG00000137812",46.1126765613045,-0.876997671119205,0.459687797756411,-1.90781150902754,0.0564155827122034,0.202409111707316
"ENSG00000163221",5.36627899048514,2.2254362633384,1.16657175176615,1.90767199700248,0.0564336232287947,0.202441571136282
"ENSG00000204442",20.5546785334307,1.06669763758658,0.559215000574532,1.90749110179566,0.0564570222188842,0.202493239347846
"ENSG00000182183",5.55412818575635,1.88741529931039,0.989645926894945,1.90716219611213,0.0564995872146476,0.202613622463234
"ENSG00000136280",1480.63736681938,0.625435919661675,0.327958758643594,1.9070566136072,0.0565132567299363,0.20263036141938
"ENSG00000085719",2329.37543565783,-0.343608762621035,0.180197611614295,-1.90684415593984,0.0565407714606464,0.202696729667009
"ENSG00000148842",352.910029720694,-0.358990408323341,0.188329796548603,-1.90617955789431,0.0566269134850486,0.202973220151026
"ENSG00000211716",5.79452265824765,2.18971868989795,1.14894467138725,1.90585216540851,0.0566693886750253,0.203060798961289
"ENSG00000135643",393.318337430533,0.522329093222054,0.274056864612141,1.90591501497793,0.0566612326526006,0.203060798961289
"ENSG00000072310",4036.97076378499,-0.623984581441039,0.3274393076777,-1.90564958699225,0.0566956840351669,0.203122687829318
"ENSG00000258738",50.1629186427868,-0.673478296798516,0.353452003134757,-1.90543069730955,0.0567241080649606,0.203192182135943
"ENSG00000107290",1415.02775534651,0.397512223700789,0.208644697062042,1.90521124810848,0.0567526166543412,0.203229621522307
"ENSG00000054148",1980.28570291054,0.6049189970412,0.317501441991899,1.90524803051645,0.0567478374296012,0.203229621522307
"ENSG00000162366",2074.79961058987,-0.518884323990126,0.272372369658312,-1.90505492404042,0.056772931944738,0.203270033096239
"ENSG00000211829",36.0604232031726,0.895631615288138,0.470227898869155,1.90467562099576,0.0568222499032932,0.203414256571745
"ENSG00000187372",57.9311839437714,0.687670432733241,0.361070820323534,1.90453061844505,0.0568411129246053,0.203430960613132
"ENSG00000149218",2215.28918385085,-0.384914347874315,0.202107736089088,-1.90450081388595,0.0568449907710618,0.203430960613132
"ENSG00000090006",6265.29266940663,-0.733845509998056,0.385363954303549,-1.90429203822216,0.056872160571401,0.203495840798321
"ENSG00000111199",419.403634318856,-0.676175096752046,0.355107713584384,-1.90414083075491,0.0568918452654954,0.203533921952686
"ENSG00000180332",100.049971341604,-0.984159601496785,0.516964980361545,-1.90372585935802,0.0569458967586795,0.203694920711564
"ENSG00000233930",7.42989501209825,-2.28076272549426,1.19819084848279,-1.90350537928267,0.0569746324448009,0.203765328301949
"ENSG00000155816",6.24855364197759,-1.77669608957364,0.933623410054664,-1.90301150382424,0.0570390441711881,0.203866129611535
"ENSG00000168427",43.3583889799683,-1.05666042117174,0.555242914465806,-1.9030597125014,0.05703275408097,0.203866129611535
"ENSG00000189283",140.327530594949,-0.536368742168834,0.281835720650558,-1.90312548363544,0.0570241734368842,0.203866129611535
"ENSG00000105877",12.8158595299164,-1.40547770552147,0.738492152540937,-1.90317216057832,0.05701808451374,0.203866129611535
"ENSG00000196821",4519.00318837935,-0.439847451512835,0.231150279348508,-1.90286359485498,0.057058346389029,0.203902742850777
"ENSG00000106089",109.355808537803,0.738155945913224,0.38793362375981,1.90278929358868,0.0570680448033904,0.203905029924495
"ENSG00000196204",282.049058888646,0.468503597751427,0.246271853841559,1.90238385119252,0.0571209906505611,0.204061815512479
"ENSG00000279458",13.8908099199754,-1.28515792925805,0.675671381291937,-1.90204582411161,0.0571651641049328,0.204129507982945
"ENSG00000168096",595.540243757362,0.401899762685677,0.21129981170934,1.90203559309614,0.0571665015392068,0.204129507982945
"ENSG00000108344",4083.22970126172,-0.430654625568958,0.226421030244684,-1.90200806481433,0.057170100262113,0.204129507982945
"ENSG00000072778",9756.35414675732,-0.408911212920003,0.214994495677859,-1.90196131129191,0.0571762126980218,0.204129507982945
"ENSG00000034152",2566.60995088595,-0.620764110624585,0.326558248446328,-1.90092920199691,0.0573112865361323,0.204579299068877
"ENSG00000171103",284.015784394371,-0.44275011965548,0.232925391573842,-1.90082376448477,0.0573251002439839,0.204596164022844
"ENSG00000136695",3217.74840415228,-0.690375948368984,0.36333872117768,-1.90008911280165,0.0574214262038052,0.204907467318905
"ENSG00000168333",26.0594038981244,-1.09052685184691,0.574063386259998,-1.89966278628506,0.0574773869161267,0.205051578443464
"ENSG00000005238",1466.40589351058,0.507165635746978,0.266979493205693,1.89964266415112,0.0574800293193362,0.205051578443464
"ENSG00000174989",536.408610914954,0.574250255215993,0.302382606874147,1.8990849412678,0.0575533087145885,0.205280459382885
"ENSG00000288763",6.07165062339308,1.81256759550225,0.954480351737307,1.89900985620404,0.0575631800958682,0.205283140677755
"ENSG00000099308",1003.52100919624,-0.566063728233475,0.298161445897462,-1.89851416412887,0.0576283837169953,0.205483116976012
"ENSG00000154269",45.8441382960831,0.620093745602981,0.32664991758424,1.89834349320803,0.0576508480736543,0.205530660458973
"ENSG00000119943",228.149983471921,-0.647940234004679,0.341353879059304,-1.89814814992072,0.0576765688352634,0.205589796434169
"ENSG00000177054",762.910963999154,-0.639861129547358,0.337175880992446,-1.89770729645308,0.0577346508694934,0.205728471250824
"ENSG00000204856",69.196732162585,0.735891540742725,0.387782494882316,1.89769149060236,0.0577367341781355,0.205728471250824
"ENSG00000259704",9.4467709479668,-1.37971829421908,0.727068789891737,-1.8976447805228,0.0577428912200224,0.205728471250824
"ENSG00000187118",196.436733414636,-0.421011652803793,0.221889447608862,-1.89739375775064,0.0577759888813967,0.205813817015389
"ENSG00000136457",273.431590162691,-0.908440201039353,0.479032404728872,-1.89640657306581,0.0579063033831935,0.206212765251651
"ENSG00000100162",99.3200600936631,-0.649978141224257,0.342734534194271,-1.8964477646009,0.0579008609653393,0.206212765251651
"ENSG00000271109",42.6034285248124,-0.859997988786218,0.453713439970914,-1.8954650954165,0.0580308117613116,0.206623469273509
"ENSG00000281398",211.607921551747,-0.741311476431224,0.391156127968513,-1.89518052620384,0.0580684891776834,0.206718951160326
"ENSG00000171115",536.572161382834,0.439674995990442,0.232003304096949,1.89512385481679,0.0580759949861352,0.206718951160326
"ENSG00000167393",750.662504547154,-0.399702091540489,0.210941939354282,-1.89484411096259,0.0581130573085831,0.206785475816662
"ENSG00000234776",9.06071488182932,-1.62127948648813,0.855599007871454,-1.89490575792219,0.0581048882224159,0.206785475816662
"ENSG00000110079",222.388309798796,0.69135245278177,0.364975221077606,1.89424490446371,0.0581925102979722,0.207035468121915
"ENSG00000115207",2459.52063891813,-0.324333585371637,0.171265539871818,-1.89374690094915,0.0582586127319414,0.207237890738938
"ENSG00000171051",39.3927588522746,1.11046414231197,0.586409577759208,1.89366644821063,0.058269297466823,0.207243148361224
"ENSG00000163873",75.7977243759234,-0.706391438137114,0.373095624565239,-1.89332544159492,0.0583146038119265,0.207346682421511
"ENSG00000189043",4099.26528184457,-0.429513231991558,0.226858532983466,-1.89330869041131,0.058316830138187,0.207346682421511
"ENSG00000280323",6.08986041798051,-4.76159789806234,2.51515026687879,-1.89316636893083,0.0583357483098428,0.207381189901226
"ENSG00000223350",5.14440809807939,6.10619951832287,3.22563944304865,1.89301985734392,0.0583552287793326,0.207417685113339
"ENSG00000151413",309.209175143545,-0.388865415497903,0.205430857903658,-1.89292601640339,0.0583677088946795,0.207429290688228
"ENSG00000063176",293.997991048004,0.641210384678639,0.33879295521599,1.89263198896757,0.0584068266147189,0.207535543346065
"ENSG00000101474",3061.05041225742,-0.692257003021878,0.365791636905227,-1.89248996745444,0.0584257291048894,0.207569943521316
"ENSG00000081320",926.309483080316,0.427258881251019,0.225814242344878,1.89208119388007,0.0584801635807609,0.207730547925348
"ENSG00000164078",1535.46834761481,-0.634313839593516,0.33530031448164,-1.89177824236204,0.0585205333982646,0.207808362012137
"ENSG00000173610",4.18746556350859,-3.88192377987858,2.05192280595916,-1.89184689044088,0.0585113836679807,0.207808362012137
"ENSG00000163832",524.069783854769,0.449033824452391,0.237387440207215,1.89156521533081,0.058548934182315,0.207876420890207
"ENSG00000187566",205.68440288021,-0.56148315995178,0.296866999357706,-1.89136266801831,0.0585759484249437,0.207939536200202
"ENSG00000161642",7721.44179984957,-0.593841374537106,0.313992936245162,-1.89125711437483,0.0585900304813122,0.207956730705509
"ENSG00000274021",30.2596575397483,-1.09357225604589,0.578268620273033,-1.89111464414159,0.0586090420889877,0.207991413751082
"ENSG00000144410",10.3953749315973,-1.81791471881908,0.96142576679115,-1.89085292033159,0.0586439805623218,0.208011610674987
"ENSG00000171862",2048.55738027533,0.302262563044013,0.159852685803466,1.89088198002275,0.0586401004239305,0.208011610674987
"ENSG00000230989",1283.70172903426,0.369627610573551,0.195481618790982,1.89085609613646,0.0586435565088148,0.208011610674987
"ENSG00000235890",8.91337849922635,1.63581918648172,0.865148822933729,1.89079513618783,0.0586516967105351,0.208011610674987
"ENSG00000133103",580.15145561423,0.596790038637339,0.315647675248791,1.89068409316481,0.0586665270971328,0.208031431152561
"ENSG00000058866",56.9153599551442,-0.763288147896333,0.403765940293124,-1.89042232572219,0.0587014998553521,0.208122658961092
"ENSG00000247271",392.95523965893,-0.607961194373458,0.321689283702774,-1.88990191832186,0.0587710789542894,0.208336533426938
"ENSG00000183888",3.01966018211359,-3.43855084668285,1.82065229203363,-1.88863676042286,0.0589405177399565,0.208904275598555
"ENSG00000120324",46.568085957163,0.775183320423715,0.410535522485371,1.88822471617261,0.058995789056508,0.209067256244017
"ENSG00000153113",6342.75543379552,-0.397772294903594,0.210685257957068,-1.88799301270832,0.0590268884866019,0.20912410539994
"ENSG00000186523",49.5412499228334,-0.887663081197744,0.470186037638192,-1.88789757700292,0.0590397019021153,0.20912410539994
"ENSG00000100304",2904.6389472687,-0.533154128495108,0.28240187972193,-1.88792698200197,0.0590357536737795,0.20912410539994
"ENSG00000137672",156.109814913987,0.541165465152618,0.286764331970655,1.88714356989138,0.0591410178215395,0.20943233684799
"ENSG00000256087",433.122048161491,0.632485594171105,0.335160689823706,1.88711150613693,0.0591453294243745,0.20943233684799
"ENSG00000279878",4.80071382959019,-2.32518103212178,1.23255868673497,-1.88646679232869,0.0592320792626895,0.209706527870893
"ENSG00000185261",26.9545957902443,1.02262134287219,0.542600577522979,1.8846668898521,0.0594748252553465,0.210499735298404
"ENSG00000288675",19.4213624060951,1.22706556759274,0.651068820973754,1.88469410308654,0.0594711489738589,0.210499735298404
"ENSG00000073111",780.26682484831,-0.440899095666088,0.233987253030216,-1.88428681458623,0.059526189970474,0.210559069967424
"ENSG00000233765",4.3695082695165,-2.56096956851983,1.35910028497304,-1.88431243583371,0.059522726268003,0.210559069967424
"ENSG00000111716",199.657884014628,0.646508900345756,0.343109149674246,1.88426598637653,0.0595290058317498,0.210559069967424
"ENSG00000273492",8.33503996411338,-2.04092293393941,1.08304843482075,-1.88442443414563,0.0595075873277602,0.210559069967424
"ENSG00000141425",840.742694722204,-0.370739232699329,0.19677396215792,-1.88408684072639,0.0595532299179331,0.210611658358629
"ENSG00000168772",15.712544698986,-1.55372519728835,0.824707618465726,-1.88397095224957,0.0595689047211003,0.210634000199806
"ENSG00000183117",29.6651219456832,-1.23941937254038,0.657910659544878,-1.8838718518374,0.059582311524899,0.210635511244047
"ENSG00000041353",890.416218688737,-0.556749417573225,0.29554306317597,-1.88381825508024,0.0595895634076171,0.210635511244047
"ENSG00000167562",126.900243921093,0.54041601860483,0.286881518536721,1.88376031109043,0.0595974043142308,0.210635511244047
"ENSG00000169018",1941.14773608123,-0.297240345300915,0.157811582824035,-1.88351412476705,0.0596307274768983,0.210687125334324
"ENSG00000161395",2247.40220843524,-0.473238098627975,0.251249258756718,-1.88354027776936,0.0596271867385315,0.210687125334324
"ENSG00000173085",393.909334435324,-0.442671513976426,0.235041516813296,-1.88337583920572,0.0596494522419391,0.210720208720347
"ENSG00000132793",2364.30379273253,-0.456963770929833,0.242645535162194,-1.88325645730254,0.0596656212514426,0.210744254569273
"ENSG00000197372",202.714560493812,-0.847705595931222,0.450145803681711,-1.88318004743774,0.0596759720633652,0.210747745708558
"ENSG00000135926",10378.1990457395,-0.509236204381444,0.270424805586183,-1.88309723761326,0.0596871915234942,0.210754302932369
"ENSG00000129925",685.606942928574,0.574462211767456,0.305079853623021,1.88298966629669,0.0597017683984389,0.210772711205907
"ENSG00000291171",153.417379710832,0.674069119423475,0.357995274235839,1.88289949039778,0.05971399031404,0.210782800998752
"ENSG00000167083",17.9422465177272,1.2651264286333,0.6719374903517,1.88280375302636,0.0597269682705062,0.210795555937456
"ENSG00000286067",14.4306463246087,-1.41829890744403,0.753339173507005,-1.88268306935566,0.0597433312282065,0.210820251755279
"ENSG00000224992",3.95983778234557,-2.14907840415183,1.14157246910941,-1.88255976935781,0.0597600527619984,0.210846204964355
"ENSG00000266554",10.358073710837,1.35251776911484,0.718484394065091,1.88245949430088,0.0597736545923841,0.210861144785232
"ENSG00000165240",745.060750606355,-0.655659373692292,0.348337912312642,-1.88225097101639,0.0598019479977683,0.210927898688462
"ENSG00000122966",278.449773243895,0.469049680562315,0.249273201676001,1.88166909803636,0.0598809579698971,0.211173486433085
"ENSG00000270096",22.0880731600948,-0.797877015774747,0.424059928187799,-1.88151948047635,0.059901287866738,0.211179011727529
"ENSG00000137449",768.453944947741,-0.576988321839848,0.306656287257348,-1.88154734083647,0.059897501792906,0.211179011727529
"ENSG00000147383",985.644165105953,-0.514294331869563,0.273386943722703,-1.88119565940652,0.0599453079785059,0.211301109081767
"ENSG00000084774",1745.97640939273,0.458848417914847,0.243955243642177,1.88087130681997,0.0599894272344714,0.211423517621411
"ENSG00000254288",10.6919309512463,1.31901041242873,0.701339786262706,1.88070096444615,0.0600126084153809,0.211472106360398
"ENSG00000136603",462.11548345489,0.704929043072266,0.374875108526094,1.88043704967197,0.0600485381417541,0.211565596113771
"ENSG00000120992",1389.25109877001,-0.85755482150176,0.456110473188353,-1.88014718343823,0.0600880214887527,0.211671574915778
"ENSG00000215018",129.070117520139,-0.781131280761384,0.415496149392319,-1.87999643776199,0.0601085634112274,0.211710806194137
"ENSG00000008300",106.221862374065,0.590391934881908,0.314101259188468,1.87962294836793,0.0601594834242327,0.211823865459014
"ENSG00000146054",1552.46477550568,-0.623664408007396,0.331795080665539,-1.87966743435859,0.0601534165109972,0.211823865459014
"ENSG00000099875",6288.93613381998,-0.585673550959874,0.311637988964181,-1.87933939923861,0.0601981652286088,0.211926915748512
"ENSG00000164237",397.315925040904,0.505060112467314,0.268755007544285,1.87925842603729,0.0602092153863,0.211932672141613
"ENSG00000138430",1615.0374529676,-0.339697549544014,0.180790214137687,-1.87895982735717,0.0602499787433611,0.212042998985782
"ENSG00000151176",3551.94452787363,0.534848944650253,0.284679068131696,1.8787786125632,0.0602747285310968,0.212096942197122
"ENSG00000163026",173.080744945897,0.511748787567775,0.27248508815986,1.87807997503168,0.0603702253032732,0.212399776739087
"ENSG00000173846",1106.67079612816,-0.70983802707693,0.377990779343249,-1.87792418722557,0.0603915370328529,0.212441553150417
"ENSG00000260846",129.483378686862,-0.856193199371681,0.456055499722854,-1.87738816852772,0.0604649118921781,0.212633208356965
"ENSG00000101353",60.4916041642493,0.62964874462494,0.335382440795557,1.87740521874478,0.0604625767742153,0.212633208356965
"ENSG00000102393",575.526273766779,0.335968426751462,0.178983575537751,1.87709082099883,0.0605056472387619,0.212743223890117
"ENSG00000101280",58.9685849500815,-0.797010873278133,0.424617232188901,-1.87701019379158,0.0605166967422733,0.212748843302916
"ENSG00000223764",68.3305850575589,1.20846965886895,0.643860377347039,1.87691260619006,0.060530072809089,0.212751320485308
"ENSG00000267727",19.7329340927289,-1.1652311252287,0.620838361017888,-1.87686714995874,0.0605363042073921,0.212751320485308
"ENSG00000010256",6555.62123358964,-0.578380701840802,0.308308205501279,-1.87598218769563,0.0606577258289152,0.213111504355998
"ENSG00000290064",3.42992339558724,2.81005739488955,1.4978900054895,1.87601051117985,0.0606538365693845,0.213111504355998
"ENSG00000204178",775.809654470016,0.390994686463635,0.208455881580713,1.87567116599799,0.0607004475923974,0.21322832011624
"ENSG00000138336",35.1529658332813,0.772346272908137,0.411819762022388,1.87544732947068,0.0607312090768713,0.213303091952001
"ENSG00000160207",6.61898854108333,1.65808774148868,0.884199883334894,1.87524085078473,0.0607595965543753,0.213369503656629
"ENSG00000166317",17.9475422174906,1.61321398540053,0.860345680155452,1.87507652169422,0.0607821970009837,0.213382291717427
"ENSG00000285972",7.63972561563301,2.13578174891693,1.13899795760714,1.87514098216988,0.0607733308170026,0.213382291717427
"ENSG00000175426",5.29639622895398,2.37386496286386,1.26607356324086,1.87498185870599,0.0607952193170764,0.213394727401745
"ENSG00000138794",325.894778950815,-0.337638370128442,0.180095961034191,-1.87476925184537,0.0608244750108508,0.213442967110083
"ENSG00000274070",737.391965193442,0.608112653280316,0.324371006107825,1.87474417204284,0.0608279268774403,0.213442967110083
"ENSG00000143412",1377.5380371735,-0.544880513405126,0.290688461086956,-1.87444837461963,0.0608686512969915,0.213452771568045
"ENSG00000224940",57.6967649905835,-1.30019841488047,0.693637305000861,-1.87446437137468,0.0608664483385733,0.213452771568045
"ENSG00000187607",101.439364452866,0.610570821856479,0.3257144631973,1.87455851933302,0.0608534842951012,0.213452771568045
"ENSG00000182013",228.630228215536,1.22430776843969,0.65311444308274,1.87456851001623,0.0608521087261309,0.213452771568045
"ENSG00000048162",585.742706623522,-0.378671367572653,0.202070622034227,-1.87395556939748,0.0609365492689386,0.213608494258783
"ENSG00000198642",668.049452165281,0.551131311407225,0.294106188328323,1.87391946609425,0.0609415259942206,0.213608494258783
"ENSG00000255248",541.539125465876,0.467815069998722,0.249629845822388,1.87403500754302,0.0609256001591765,0.213608494258783
"ENSG00000170006",2874.5456854835,-0.555954378953332,0.296716872575191,-1.87368643423689,0.0609736567943624,0.213687842821283
"ENSG00000158863",3159.16367175801,0.376658563726065,0.201041025186183,1.87354080281497,0.060993743809158,0.213691700100256
"ENSG00000274929",6.38367325415755,-1.24125073394437,0.662501386148273,-1.87358209340646,0.0609880480205398,0.213691700100256
"ENSG00000187481",3.18375705238111,-3.77067797391377,2.01289309156756,-1.87326291183071,0.061032088661473,0.213792766226231
"ENSG00000148481",548.572573039865,-0.355970258185879,0.190046069791053,-1.87307350568866,0.061058235353725,0.213817809242743
"ENSG00000100596",1337.68309721413,0.337064923738303,0.179947769261757,1.87312643619382,0.0610509275942388,0.213817809242743
"ENSG00000186448",313.567593582646,0.480702942400795,0.256672993826217,1.87282243930291,0.0610929082740889,0.213872685108825
"ENSG00000050426",1600.82236568558,-0.397077842381796,0.212017243088057,-1.87285636110681,0.0610882226321397,0.213872685108825
"ENSG00000165185",128.756940999858,-0.458912671459773,0.24508758847044,-1.87244353875196,0.0611452663021239,0.214022693898431
"ENSG00000129566",676.036796682709,0.587352172312506,0.313700048815543,1.87233688528328,0.061160010815865,0.214041020439229
"ENSG00000272333",2991.35593202743,-0.393666580596913,0.210300471259853,-1.87192438627723,0.0612170652560267,0.214207389851261
"ENSG00000165494",1699.18676242785,-0.407768669387469,0.217906753557971,-1.87129890528606,0.0613036622022106,0.21441041581289
"ENSG00000075673",254.105735965553,-2.22727119530523,1.19015336734398,-1.87141527841555,0.0612875428326285,0.21441041581289
"ENSG00000126218",1148.32957183627,-0.864994320762545,0.462240403347512,-1.87130833760597,0.061302355558096,0.21441041581289
"ENSG00000120664",7.76199369929287,1.60615679054956,0.85840768059854,1.87108855949383,0.0613328070592422,0.214479025462722
"ENSG00000291295",3.20874744813226,-2.39853202944245,1.28197164307401,-1.87097120470704,0.0613490723583771,0.214502581358662
"ENSG00000116127",234.360019897903,0.693177151659535,0.370541833819246,1.87071226078531,0.0613849744580221,0.214594777923603
"ENSG00000111879",28.9685348611607,-1.10885188638633,0.592858434062634,-1.87034850594565,0.0614354377826208,0.214737842311614
"ENSG00000139200",35.7668447572381,1.15735554276462,0.618867732181893,1.87011776924324,0.0614674654425578,0.214816433335193
"ENSG00000091129",53.4437108788917,0.787162752879205,0.420936239430778,1.87002847258688,0.0614798640721995,0.214826411093637
"ENSG00000137161",1250.77196301125,0.614330573892847,0.328545581131317,1.86984884038755,0.0615048118508104,0.214880228893643
"ENSG00000105173",96.5670759353678,0.532166575376971,0.284625345418133,1.86970901904461,0.0615242363965803,0.214914736388427
"ENSG00000125247",360.907019582771,0.433581477659598,0.231915235927368,1.86956874965898,0.0615437282894186,0.214949468393299
"ENSG00000118156",33.7441211922308,-1.00893466309171,0.539733686603049,-1.86931942203145,0.0615783875816449,0.215037155517038
"ENSG00000177369",13.2948852870378,1.13112882492602,0.605350243941062,1.8685526870559,0.0616850734736304,0.215342897625841
"ENSG00000070404",1307.51672817869,0.768736522462991,0.411399886225124,1.86858710515619,0.0616802811542065,0.215342897625841
"ENSG00000148356",1512.59382017448,-0.367365685066851,0.19663325039494,-1.86827855578338,0.0617232540638261,0.215442773914828
"ENSG00000289453",5.29105876932865,-1.93155146179939,1.03446489421925,-1.86719865757959,0.0618738510159224,0.21593494362301
"ENSG00000142961",644.714783782458,0.369613782319583,0.198005746529473,1.86668209785803,0.0619459951800946,0.216153209037968
"ENSG00000169247",58.6457284820623,-0.861936435548218,0.46194197111812,-1.86589764394415,0.0620556873069035,0.216502405653812
"ENSG00000178445",134.306101489751,-2.127230353344,1.14035127760605,-1.86541673177209,0.0621230138769558,0.216703710269685
"ENSG00000188177",371.385519427656,-0.554304586718287,0.297308990580408,-1.8644057336987,0.0622647483095006,0.217164469235646
"ENSG00000146904",1699.58725268654,-0.551117306247478,0.29566010654798,-1.86402322816603,0.0623184424545408,0.217284408248407
"ENSG00000266983",8.96826599183925,-1.07845782910051,0.578546766965766,-1.86408064253227,0.0623103804809107,0.217284408248407
"ENSG00000204842",575.198331273922,0.485874052149347,0.26069456625904,1.86376746980816,0.0623543658512542,0.217375991220649
"ENSG00000177119",1536.17501833024,0.468975313655393,0.25164035263258,1.86367293142425,0.0623676488919536,0.217388630622155
"ENSG00000018869",58.9327835864354,0.620761767906267,0.333119715339647,1.86347952198909,0.0623948310238637,0.217449705271276
"ENSG00000069702",1938.63906764583,-0.476431382252729,0.255757104279688,-1.86282755896282,0.0624865313545641,0.217709383642225
"ENSG00000184178",488.91764045803,0.456612055804708,0.245128783278939,1.8627435329988,0.0624983579340762,0.217709383642225
